scenario_id,policy,router,call_index,round,tool,raw_args,normalized_args,json_valid,status,evidence_ids_revealed,new_information,duplicate,relevant,discovery_step,error_class,result_summary
COD-05,full,p0,3,3,grep_search,"{""pattern"": ""JSON parse error"", ""path"": ""/var/log/nginx/error.log""}","{""path"": ""/var/log/nginx/error.log"", ""pattern"": ""JSON parse error""}",True,empty,,False,False,False,False,,"{""empty"": true}"
COD-06,full,p0,1,1,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/helm""}","{""path"": ""/var/log/helm"", ""pattern"": ""YAML parse error""}",True,empty,,False,False,False,False,,"{""empty"": true}"
COD-06,full,p0,2,1,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/kubernetes""}","{""path"": ""/var/log/kubernetes"", ""pattern"": ""YAML parse error""}",True,empty,,False,False,False,False,,"{""empty"": true}"
COD-06,full,p0,3,1,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/nginx""}","{""path"": ""/var/log/nginx"", ""pattern"": ""YAML parse error""}",True,empty,,False,False,False,False,,"{""empty"": true}"
COD-06,full,p0,4,1,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/nginx/error.log""}","{""path"": ""/var/log/nginx/error.log"", ""pattern"": ""YAML parse error""}",True,empty,,False,False,False,False,,"{""empty"": true}"
COD-06,full,p0,5,1,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/nginx/access.log""}","{""path"": ""/var/log/nginx/access.log"", ""pattern"": ""YAML parse error""}",True,empty,,False,False,False,False,,"{""empty"": true}"
COD-06,full,p0,6,1,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/nginx/error.log""}","{""path"": ""/var/log/nginx/error.log"", ""pattern"": ""YAML parse error""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
COD-06,full,p0,7,1,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/nginx/access.log""}","{""path"": ""/var/log/nginx/access.log"", ""pattern"": ""YAML parse error""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
COD-06,full,p0,8,1,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/nginx/error.log""}","{""path"": ""/var/log/nginx/error.log"", ""pattern"": ""YAML parse error""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
COD-06,full,p0,9,1,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/nginx/access.log""}","{""path"": ""/var/log/nginx/access.log"", ""pattern"": ""YAML parse error""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
COD-06,full,p0,10,1,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/nginx/error.log""}","{""path"": ""/var/log/nginx/error.log"", ""pattern"": ""YAML parse error""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
COD-06,full,p0,11,1,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/nginx/access.log""}","{""path"": ""/var/log/nginx/access.log"", ""pattern"": ""YAML parse error""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
COD-06,full,p0,12,1,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/nginx/error.log""}","{""path"": ""/var/log/nginx/error.log"", ""pattern"": ""YAML parse error""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
COD-06,full,p0,13,1,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/nginx/access.log""}","{""path"": ""/var/log/nginx/access.log"", ""pattern"": ""YAML parse error""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
COD-06,full,p0,14,1,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/nginx/error.log""}","{""path"": ""/var/log/nginx/error.log"", ""pattern"": ""YAML parse error""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
COD-06,full,p0,15,2,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/nginx/access.log""}","{""path"": ""/var/log/nginx/access.log"", ""pattern"": ""YAML parse error""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
COD-06,full,p0,16,3,grep_search,"{""pattern"": ""YAML parse error"", ""path"": ""/var/log/nginx/error.log""}","{""path"": ""/var/log/nginx/error.log"", ""pattern"": ""YAML parse error""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
SEC-01,full,p0,1,1,grep_search,"{""pattern"": ""Failed password"", ""path"": ""/var/log/auth.log""}","{""path"": ""/var/log/auth.log"", ""pattern"": ""Failed password""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,2,1,grep_search,"{""pattern"": ""Invalid user"", ""path"": ""/var/log/auth.log""}","{""path"": ""/var/log/auth.log"", ""pattern"": ""Invalid user""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,3,1,grep_search,"{""pattern"": ""Connection closed"", ""path"": ""/var/log/auth.log""}","{""path"": ""/var/log/auth.log"", ""pattern"": ""Connection closed""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,4,1,grep_search,"{""pattern"": ""sshd"", ""path"": ""/etc/ssh/sshd_config""}","{""path"": ""/etc/ssh/sshd_config"", ""pattern"": ""sshd""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,5,1,grep_search,"{""pattern"": ""PermitRootLogin"", ""path"": ""/etc/ssh/sshd_config""}","{""path"": ""/etc/ssh/sshd_config"", ""pattern"": ""PermitRootLogin""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,6,1,grep_search,"{""pattern"": ""PasswordAuthentication"", ""path"": ""/etc/ssh/sshd_config""}","{""path"": ""/etc/ssh/sshd_config"", ""pattern"": ""PasswordAuthentication""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,7,1,grep_search,"{""pattern"": ""Port"", ""path"": ""/etc/ssh/sshd_config""}","{""path"": ""/etc/ssh/sshd_config"", ""pattern"": ""Port""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,8,1,grep_search,"{""pattern"": ""AllowUsers"", ""path"": ""/etc/ssh/sshd_config""}","{""path"": ""/etc/ssh/sshd_config"", ""pattern"": ""AllowUsers""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,9,1,grep_search,"{""pattern"": ""AllowGroups"", ""path"": ""/etc/ssh/sshd_config""}","{""path"": ""/etc/ssh/sshd_config"", ""pattern"": ""AllowGroups""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,10,1,grep_search,"{""pattern"": ""MaxAuthTries"", ""path"": ""/etc/ssh/sshd_config""}","{""path"": ""/etc/ssh/sshd_config"", ""pattern"": ""MaxAuthTries""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,11,1,grep_search,"{""pattern"": ""LoginGraceTime"", ""path"": ""/etc/ssh/sshd_config""}","{""path"": ""/etc/ssh/sshd_config"", ""pattern"": ""LoginGraceTime""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,12,1,grep_search,"{""pattern"": ""ClientAliveInterval"", ""path"": ""/etc/ssh/sshd_config""}","{""path"": ""/etc/ssh/sshd_config"", ""pattern"": ""ClientAliveInterval""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,13,1,grep_search,"{""pattern"": ""ClientAliveCountMax"", ""path"": ""/etc/ssh/sshd_config""}","{""path"": ""/etc/ssh/sshd_config"", ""pattern"": ""ClientAliveCountMax""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,14,1,grep_search,"{""pattern"": ""UsePAM"", ""path"": ""/etc/ssh/sshd_config""}","{""path"": ""/etc/ssh/sshd_config"", ""pattern"": ""UsePAM""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,15,1,grep_search,"{""pattern"": ""ChallengeResponseAuthentication"", ""path",{},True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-02,full,p0,1,1,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-02,full,p0,2,1,kubectl_describe,"{""pod"": ""nginx"", ""namespace"": ""default""}","{""namespace"": ""default"", ""pod"": ""nginx""}",True,not_found,,False,False,False,False,,"{""not_found"": true}"
SEC-02,full,p0,3,1,kubectl_logs,"{""pod"": ""nginx"", ""namespace"": ""default""}","{""namespace"": ""default"", ""pod"": ""nginx""}",True,not_found,,False,False,False,False,,"{""not_found"": true}"
SEC-02,full,p0,4,2,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""kube-system""}","{""namespace"": ""kube-system"", ""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-02,full,p0,5,2,kubectl_describe,"{""pod"": ""kube-apiserver"", ""namespace"": ""kube-system""}","{""namespace"": ""kube-system"", ""pod"": ""kube-apiserver""}",True,not_found,,False,False,False,False,,"{""not_found"": true}"
SEC-02,full,p0,6,2,kubectl_logs,"{""pod"": ""kube-apiserver"", ""namespace"": ""kube-system""}","{""namespace"": ""kube-system"", ""pod"": ""kube-apiserver""}",True,not_found,,False,False,False,False,,"{""not_found"": true}"
SEC-02,full,p0,7,3,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""kube-system""}","{""namespace"": ""kube-system"", ""resource"": ""pods""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
SEC-02,full,p0,8,3,kubectl_describe,"{""pod"": ""kube-apiserver"", ""namespace"": ""kube-system""}","{""namespace"": ""kube-system"", ""pod"": ""kube-apiserver""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
SEC-02,full,p0,9,3,kubectl_logs,"{""pod"": ""kube-apiserver"", ""namespace"": ""kube-system""}","{""namespace"": ""kube-system"", ""pod"": ""kube-apiserver""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
SEC-03,full,p0,1,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/etc/nginx/sites-enabled/""}","{""path"": ""/etc/nginx/sites-enabled/"", ""pattern"": ""admin""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-03,full,p0,2,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/etc/nginx/sites-available/""}","{""path"": ""/etc/nginx/sites-available/"", ""pattern"": ""admin""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-03,full,p0,3,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/etc/nginx/nginx.conf""}","{""path"": ""/etc/nginx/nginx.conf"", ""pattern"": ""admin""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-03,full,p0,4,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/etc/nginx/conf.d/""}","{""path"": ""/etc/nginx/conf.d/"", ""pattern"": ""admin""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-03,full,p0,5,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/etc/nginx/""}","{""path"": ""/etc/nginx/"", ""pattern"": ""admin""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-03,full,p0,6,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/var/www/""}","{""path"": ""/var/www/"", ""pattern"": ""admin""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-03,full,p0,7,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/usr/share/nginx/html/""}","{""path"": ""/usr/share/nginx/html/"", ""pattern"": ""admin""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-03,full,p0,8,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/var/www/html/""}","{""path"": ""/var/www/html/"", ""pattern"": ""admin""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-03,full,p0,9,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/var/www/""}","{""path"": ""/var/www/"", ""pattern"": ""admin""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
SEC-03,full,p0,10,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/etc/apache2/sites-enabled/""}","{""path"": ""/etc/apache2/sites-enabled/"", ""pattern"": ""admin""}",True,empty,,False,True,False,False,,"{""empty"": true}"
SEC-03,full,p0,11,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/etc/apache2/sites-available/""}","{""path"": ""/etc/apache2/sites-available/"", ""pattern"": ""admin""}",True,empty,,False,True,False,False,,"{""empty"": true}"
SEC-03,full,p0,12,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/etc/apache2/apache2.conf""}","{""path"": ""/etc/apache2/apache2.conf"", ""pattern"": ""admin""}",True,empty,,False,True,False,False,,"{""empty"": true}"
SEC-03,full,p0,13,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/etc/apache2/conf.d/""}","{""path"": ""/etc/apache2/conf.d/"", ""pattern"": ""admin""}",True,empty,,False,True,False,False,,"{""empty"": true}"
SEC-03,full,p0,14,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/etc/apache2/""}","{""path"": ""/etc/apache2/"", ""pattern"": ""admin""}",True,empty,,False,True,False,False,,"{""empty"": true}"
SEC-03,full,p0,15,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/var/www/""}","{""path"": ""/var/www/"", ""pattern"": ""admin""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
SEC-03,full,p0,16,1,grep_search,"{""pattern"": ""admin"", ""path"": ""/usr/share/nginx/html",{},True,empty,,False,True,False,False,,"{""empty"": true}"
SEC-04,full,p0,1,1,git_status,"{""repo"": ""path/to/repo""}","{""repo"": ""path/to/repo""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-04,full,p0,2,1,git_diff,"{""repo"": ""path/to/repo""}","{""repo"": ""path/to/repo""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-04,full,p0,3,1,git_show,"{""commit"": ""HEAD"", ""repo"": ""path/to/repo""}","{""commit"": ""HEAD"", ""repo"": ""path/to/repo""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-01,full,p0,1,1,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-01,full,p0,2,1,kubectl_describe,"{""pod"": ""pod_name"", ""namespace"": ""default""}","{""namespace"": ""default"", ""pod"": ""pod_name""}",True,not_found,,False,False,False,False,,"{""not_found"": true}"
X-01,full,p0,3,1,kubectl_logs,"{""pod"": ""pod_name"", ""namespace"": ""default""}","{""namespace"": ""default"", ""pod"": ""pod_name""}",True,not_found,,False,False,False,False,,"{""not_found"": true}"
X-01,full,p0,4,1,kubectl_get,"{""resource"": ""services"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""services""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-01,full,p0,5,1,kubectl_describe,"{""pod"": ""db_pod_name"", ""namespace"": ""default""}","{""namespace"": ""default"", ""pod"": ""db_pod_name""}",True,not_found,,False,False,False,False,,"{""not_found"": true}"
X-01,full,p0,6,1,kubectl_logs,"{""pod"": ""db_pod_name"", ""namespace"": ""default""}","{""namespace"": ""default"", ""pod"": ""db_pod_name""}",True,not_found,,False,False,False,False,,"{""not_found"": true}"
X-02,full,p0,1,1,systemctl_status,"{""service"": ""nginx""}","{""service"": ""nginx""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,2,1,journalctl_read,"{""service"": ""nginx""}","{""service"": ""nginx""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,3,1,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,4,1,kubectl_describe,"{""pod"": ""nginx-deployment-7c98c4d5c4-5qz5q"", ""namespace"": ""default""}","{""namespace"": ""default"", ""pod"": ""nginx-deployment-7c98c4d5c4-5qz5q""}",True,not_found,,False,False,False,False,,"{""not_found"": true}"
X-02,full,p0,5,1,kubectl_logs,"{""pod"": ""nginx-deployment-7c98c4d5c4-5qz5q"", ""namespace"": ""default""}","{""namespace"": ""default"", ""pod"": ""nginx-deployment-7c98c4d5c4-5qz5q""}",True,not_found,,False,False,False,False,,"{""not_found"": true}"
X-02,full,p0,6,1,grep_search,"{""pattern"": ""TLS"", ""path"": ""/etc/nginx/nginx.conf""}","{""path"": ""/etc/nginx/nginx.conf"", ""pattern"": ""TLS""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,7,1,grep_search,"{""pattern"": ""ssl_certificate"", ""path"": ""/etc/nginx/nginx.conf""}","{""path"": ""/etc/nginx/nginx.conf"", ""pattern"": ""ssl_certificate""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,8,1,grep_search,"{""pattern"": ""ssl_certificate_key"", ""path"": ""/etc/nginx/nginx.conf""}","{""path"": ""/etc/nginx/nginx.conf"", ""pattern"": ""ssl_certificate_key""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,9,1,shell_readonly,"{""command"": ""openssl x509 -in /etc/nginx/ssl/cert.pem -noout -dates""}","{""command"": ""openssl x509 -in /etc/nginx/ssl/cert.pem -noout -dates""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""openssl""}"
X-02,full,p0,10,2,grep_search,"{""pattern"": ""ssl_certificate"", ""path"": ""/etc/nginx/sites-enabled/""}","{""path"": ""/etc/nginx/sites-enabled/"", ""pattern"": ""ssl_certificate""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,11,2,grep_search,"{""pattern"": ""ssl_certificate_key"", ""path"": ""/etc/nginx/sites-enabled/""}","{""path"": ""/etc/nginx/sites-enabled/"", ""pattern"": ""ssl_certificate_key""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,12,2,list_directory,"{""path"": ""/etc/nginx/ssl/""}","{""path"": ""/etc/nginx/ssl/""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,13,2,shell_readonly,"{""command"": ""date -d \""$(openssl x509 -in /etc/nginx/ssl/cert.pem -noout -enddate | cut -d= -f2)\"" +%s""}","{""command"": ""date -d \""$(openssl x509 -in /etc/nginx/ssl/cert.pem -noout -enddate | cut -d= -f2)\"" +%s""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""date""}"
X-02,full,p0,14,2,shell_readonly,"{""command"": ""date +%s""}","{""command"": ""date +%s""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""date""}"
X-02,full,p0,15,3,grep_search,"{""pattern"": ""ssl_certificate"", ""path"": ""/etc/nginx/sites-available/""}","{""path"": ""/etc/nginx/sites-available/"", ""pattern"": ""ssl_certificate""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,16,3,grep_search,"{""pattern"": ""ssl_certificate_key"", ""path"": ""/etc/nginx/sites-available/""}","{""path"": ""/etc/nginx/sites-available/"", ""pattern"": ""ssl_certificate_key""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,17,3,list_directory,"{""path"": ""/etc/nginx/""}","{""path"": ""/etc/nginx/""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,18,3,read_file,"{""path"": ""/etc/nginx/nginx.conf""}","{""path"": ""/etc/nginx/nginx.conf""}",True,not_found,,False,False,False,False,,"{""not_found"": true}"
X-03,full,p0,1,1,shell_readonly,"{""command"": ""df -h""}","{""command"": ""df -h""}",True,revealed,E1,True,False,True,True,,"{""revealed"": [{""id"": ""E1"", ""tool"": ""shell_readonly"", ""key"": ""df -h"", ""text"": ""/var/lib 100%""}]}"
X-03,full,p0,2,2,shell_readonly,"{""command"": ""du -sh /var/lib/* | sort -hr | head -10""}","{""command"": ""du -sh /var/lib/* | sort -hr | head -10""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""du""}"
X-03,full,p0,3,3,shell_readonly,"{""command"": ""find /var/lib -type f -exec du -sh {} \\; 2>/dev/null | sort -hr | head -10""}","{""command"": ""find /var/lib -type f -exec du -sh {} \\; 2>/dev/null | sort -hr | head -10""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""find""}"
X-03,full,p0,4,4,shell_readonly,"{""command"": ""ls -lh /var/lib""}","{""command"": ""ls -lh /var/lib""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
X-04,full,p0,1,1,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-04,full,p0,2,2,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""kube-system""}","{""namespace"": ""kube-system"", ""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-04,full,p0,3,3,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""all""}","{""namespace"": ""all"", ""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
LIN-01,full,p0,1,1,systemctl_status,"{""service"": ""nginx""}","{""service"": ""nginx""}",True,revealed,E1,True,False,True,True,,"{""revealed"": [{""id"": ""E1"", ""tool"": ""systemctl_status"", ""key"": ""nginx"", ""text"": ""nginx.service failed; Active: failed""}]}"
LIN-01,full,p0,2,2,journalctl_read,"{""service"": ""nginx""}","{""service"": ""nginx""}",True,revealed,E2,True,False,True,True,,"{""revealed"": [{""id"": ""E2"", ""tool"": ""journalctl_read"", ""key"": ""nginx"", ""text"": ""nginx: [emerg] bind() to 0.0.0.0:80 failed (98: Address already in use)""}]}"
LIN-01,full,p0,3,3,shell_readonly,"{""command"": ""netstat -tulpn | grep :80""}","{""command"": ""netstat -tulpn | grep :80""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""netstat""}"
LIN-01,full,p0,4,4,shell_readonly,"{""command"": ""ss -tulpn | grep :80""}","{""command"": ""ss -tulpn | grep :80""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ss""}"
LIN-01,full,p0,5,5,shell_readonly,"{""command"": ""lsof -i :80""}","{""command"": ""lsof -i :80""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""lsof""}"
LIN-02,full,p0,1,1,shell_readonly,"{""command"": ""df -h /var""}","{""command"": ""df -h /var""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""df""}"
LIN-02,full,p0,2,2,shell_readonly,"{""command"": ""du -sh /var/*""}","{""command"": ""du -sh /var/*""}",True,revealed,E2,True,False,True,True,,"{""revealed"": [{""id"": ""E2"", ""tool"": ""shell_readonly"", ""key"": ""du -sh /var/*"", ""text"": ""/var/log 48G""}]}"
LIN-02,full,p0,3,3,shell_readonly,"{""command"": ""du -sh /var/log/*""}","{""command"": ""du -sh /var/log/*""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""du""}"
LIN-02,full,p0,4,4,list_directory,"{""path"": ""/var/log""}","{""path"": ""/var/log""}",True,empty,,False,False,False,False,,"{""empty"": true}"
LIN-02,full,p0,5,5,grep_search,"{""pattern"": ""log"", ""path"": ""/var""}","{""path"": ""/var"", ""pattern"": ""log""}",True,empty,,False,False,False,False,,"{""empty"": true}"
LIN-03,full,p0,1,1,systemctl_status,"{""service"": ""cron""}","{""service"": ""cron""}",True,empty,,False,False,False,False,,"{""empty"": true}"
LIN-03,full,p0,2,1,journalctl_read,"{""service"": ""cron""}","{""service"": ""cron""}",True,revealed,E3,True,False,True,True,,"{""revealed"": [{""id"": ""E3"", ""tool"": ""journalctl_read"", ""key"": ""cron"", ""text"": ""backup.sh: /data: No such file or directory""}]}"
LIN-03,full,p0,3,2,grep_search,"{""pattern"": ""backup.sh"", ""path"": ""/etc/cron.d""}","{""path"": ""/etc/cron.d"", ""pattern"": ""backup.sh""}",True,empty,,False,False,False,False,,"{""empty"": true}"
LIN-03,full,p0,4,3,grep_search,"{""pattern"": ""backup.sh"", ""path"": ""/etc/crontab""}","{""path"": ""/etc/crontab"", ""pattern"": ""backup.sh""}",True,empty,,False,False,False,False,,"{""empty"": true}"
LIN-03,full,p0,5,4,grep_search,"{""pattern"": ""backup.sh"", ""path"": ""/var/spool/cron""}","{""path"": ""/var/spool/cron"", ""pattern"": ""backup.sh""}",True,empty,,False,False,False,False,,"{""empty"": true}"
LIN-04,full,p0,1,1,systemctl_status,"{""service"": ""app""}","{""service"": ""app""}",True,revealed,E1,True,False,True,True,,"{""revealed"": [{""id"": ""E1"", ""tool"": ""systemctl_status"", ""key"": ""app"", ""text"": ""app.service: activating (auto-restart)""}]}"
LIN-04,full,p0,2,2,journalctl_read,"{""service"": ""app""}","{""service"": ""app""}",True,revealed,E2,True,False,True,True,,"{""revealed"": [{""id"": ""E2"", ""tool"": ""journalctl_read"", ""key"": ""app"", ""text"": ""app: out of memory: Killed process""}]}"
LIN-05,full,p0,1,1,systemctl_status,"{""service"": ""worker""}","{""service"": ""worker""}",True,revealed,E1,True,False,True,True,,"{""revealed"": [{""id"": ""E1"", ""tool"": ""systemctl_status"", ""key"": ""worker"", ""text"": ""worker.service failed; Result: exit-code""}]}"
LIN-05,full,p0,2,2,journalctl_read,"{""service"": ""worker""}","{""service"": ""worker""}",True,revealed,E2,True,False,True,True,,"{""revealed"": [{""id"": ""E2"", ""tool"": ""journalctl_read"", ""key"": ""worker"", ""text"": ""worker: ImportError: No module named 'requests'""}]}"
LIN-05,full,p0,3,3,list_directory,"{""path"": ""/usr/lib/python3.6/site-packages/""}","{""path"": ""/usr/lib/python3.6/site-packages/""}",True,empty,,False,False,False,False,,"{""empty"": true}"
LIN-05,full,p0,4,4,list_directory,"{""path"": ""/usr/lib/python3.6/""}","{""path"": ""/usr/lib/python3.6/""}",True,empty,,False,False,False,False,,"{""empty"": true}"
LIN-05,full,p0,5,5,list_directory,"{""path"": ""/usr/lib/python3/""}","{""path"": ""/usr/lib/python3/""}",True,empty,,False,False,False,False,,"{""empty"": true}"
NET-01,full,p0,1,1,dns_lookup,"{""hostname"": ""api.internal.example.com""}","{""hostname"": ""api.internal.example.com""}",True,revealed,E1,True,False,True,True,,"{""revealed"": [{""id"": ""E1"", ""tool"": ""dns_lookup"", ""key"": ""api.internal.example.com"", ""text"": ""NXDOMAIN""}]}"
NET-01,full,p0,2,2,grep_search,"{""pattern"": ""api.internal.example.com"", ""path"": ""/etc/hosts""}","{""path"": ""/etc/hosts"", ""pattern"": ""api.internal.example.com""}",True,empty,,False,False,False,False,,"{""empty"": true}"
NET-01,full,p0,3,3,grep_search,"{""pattern"": ""api.internal.example.com"", ""path"": ""/etc/resolv.conf""}","{""path"": ""/etc/resolv.conf"", ""pattern"": ""api.internal.example.com""}",True,empty,,False,False,False,False,,"{""empty"": true}"
NET-01,full,p0,4,4,grep_search,"{""pattern"": ""api.internal.example.com"", ""path"": ""/etc/nginx/nginx.conf""}","{""path"": ""/etc/nginx/nginx.conf"", ""pattern"": ""api.internal.example.com""}",True,empty,,False,False,False,False,,"{""empty"": true}"
NET-02,full,p0,1,1,systemctl_status,"{""service"": ""nginx""}","{""service"": ""nginx""}",True,empty,,False,False,False,False,,"{""empty"": true}"
NET-02,full,p0,2,1,journalctl_read,"{""service"": ""nginx""}","{""service"": ""nginx""}",True,empty,,False,False,False,False,,"{""empty"": true}"
