scenario_id,policy,router,call_index,round,tool,raw_args,normalized_args,json_valid,status,evidence_ids_revealed,new_information,duplicate,relevant,discovery_step,error_class,result_summary
STO-03,full,p0,1,1,systemctl_status,"{""service"": ""ceph-mon""}","{""service"": ""ceph-mon""}",True,empty,,False,False,False,False,,"{""empty"": true}"
STO-03,full,p0,2,1,systemctl_status,"{""service"": ""ceph-osd""}","{""service"": ""ceph-osd""}",True,empty,,False,False,False,False,,"{""empty"": true}"
STO-03,full,p0,3,1,journalctl_read,"{""service"": ""ceph-mon""}","{""service"": ""ceph-mon""}",True,empty,,False,False,False,False,,"{""empty"": true}"
STO-03,full,p0,4,1,journalctl_read,"{""service"": ""ceph-osd""}","{""service"": ""ceph-osd""}",True,empty,,False,False,False,False,,"{""empty"": true}"
STO-03,full,p0,5,1,grep_search,"{""pattern"": ""stuck"", ""path"": ""/var/log/ceph/""}","{""path"": ""/var/log/ceph/"", ""pattern"": ""stuck""}",True,empty,,False,False,False,False,,"{""empty"": true}"
STO-03,full,p0,6,1,grep_search,"{""pattern"": ""undersized"", ""path"": ""/var/log/ceph/""}","{""path"": ""/var/log/ceph/"", ""pattern"": ""undersized""}",True,empty,,False,False,False,False,,"{""empty"": true}"
STO-03,full,p0,7,2,shell_readonly,"{""command"": ""ceph health detail""}","{""command"": ""ceph health detail""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ceph""}"
STO-03,full,p0,8,2,shell_readonly,"{""command"": ""ceph pg stat""}","{""command"": ""ceph pg stat""}",True,revealed,E1,True,False,True,True,,"{""revealed"": [{""id"": ""E1"", ""tool"": ""shell_readonly"", ""key"": ""ceph pg stat"", ""text"": ""5 pgs undersized; 1 stuck""}]}"
STO-03,full,p0,9,2,shell_readonly,"{""command"": ""ceph osd tree""}","{""command"": ""ceph osd tree""}",True,unsupported_command,,True,False,False,False,,"{""unsupported_command"": true, ""family"": ""ceph""}"
STO-03,full,p0,10,2,shell_readonly,"{""command"": ""ceph pg dump | grep stuck""}","{""command"": ""ceph pg dump | grep stuck""}",True,unsupported_command,,True,False,False,False,,"{""unsupported_command"": true, ""family"": ""ceph""}"
STO-03,full,p0,11,2,shell_readonly,"{""command"": ""ceph pg dump | grep undersized""}","{""command"": ""ceph pg dump | grep undersized""}",True,unsupported_command,,True,False,False,False,,"{""unsupported_command"": true, ""family"": ""ceph""}"
STO-03,full,p0,12,3,shell_readonly,"{""command"": ""ceph status""}","{""command"": ""ceph status""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ceph""}"
STO-03,full,p0,13,3,shell_readonly,"{""command"": ""ceph osd status""}","{""command"": ""ceph osd status""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ceph""}"
STO-03,full,p0,14,3,shell_readonly,"{""command"": ""ceph pg dump | grep -E 'stuck|undersized' | head -n 10""}","{""command"": ""ceph pg dump | grep -E 'stuck|undersized' | head -n 10""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ceph""}"
STO-03,full,p0,15,3,shell_readonly,"{""command"": ""ceph osd df tree""}","{""command"": ""ceph osd df tree""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ceph""}"
STO-03,full,p0,16,4,shell_readonly,"{""command"": ""ceph pg dump | grep stuck""}","{""command"": ""ceph pg dump | grep stuck""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
STO-03,full,p0,17,4,shell_readonly,"{""command"": ""ceph pg dump | grep undersized""}","{""command"": ""ceph pg dump | grep undersized""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
STO-03,full,p0,18,4,shell_readonly,"{""command"": ""ceph osd tree""}","{""command"": ""ceph osd tree""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
STO-03,full,p0,19,4,shell_readonly,"{""command"": ""ceph health detail""}","{""command"": ""ceph health detail""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
STO-03,full,p0,20,5,shell_readonly,"{""command"": ""ceph pg dump | grep -E 'stuck|undersized' | head -n 5""}","{""command"": ""ceph pg dump | grep -E 'stuck|undersized' | head -n 5""}",True,unsupported_command,,False,True,False,False,,"{""unsupported_command"": true, ""family"": ""ceph""}"
STO-03,full,p0,21,5,shell_readonly,"{""command"": ""ceph osd df tree""}","{""command"": ""ceph osd df tree""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
STO-03,full,p0,22,5,shell_readonly,"{""command"": ""ceph osd status""}","{""command"": ""ceph osd status""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
STO-03,full,p0,23,5,shell_readonly,"{""command"": ""ceph status""}","{""command"": ""ceph status""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
STO-04,full,p0,1,1,shell_readonly,"{""command"": ""cat /proc/drbd""}","{""command"": ""cat /proc/drbd""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""cat""}"
STO-04,full,p0,2,2,shell_readonly,"{""command"": ""ls -l /proc/drbd""}","{""command"": ""ls -l /proc/drbd""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
STO-04,full,p0,3,3,shell_readonly,"{""command"": ""drbdadm status""}","{""command"": ""drbdadm status""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""drbdadm""}"
STO-05,full,p0,1,1,systemctl_status,"{""service"": ""drbd""}","{""service"": ""drbd""}",True,empty,,False,False,False,False,,"{""empty"": true}"
STO-05,full,p0,2,1,journalctl_read,"{""service"": ""drbd""}","{""service"": ""drbd""}",True,empty,,False,False,False,False,,"{""empty"": true}"
STO-05,full,p0,3,1,shell_readonly,"{""command"": ""cat /proc/drbd""}","{""command"": ""cat /proc/drbd""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""cat""}"
STO-05,full,p0,4,1,shell_readonly,"{""command"": ""grep -r 'split-brain' /var/log/""}","{""command"": ""grep -r 'split-brain' /var/log/""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""grep""}"
STO-05,full,p0,5,2,shell_readonly,"{""command"": ""ls /proc/""}","{""command"": ""ls /proc/""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
STO-05,full,p0,6,2,shell_readonly,"{""command"": ""cat /etc/drbd.conf""}","{""command"": ""cat /etc/drbd.conf""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""cat""}"
STO-05,full,p0,7,2,shell_readonly,"{""command"": ""drbdadm status""}","{""command"": ""drbdadm status""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""drbdadm""}"
STO-05,full,p0,8,2,shell_readonly,"{""command"": ""drbd-overview""}","{""command"": ""drbd-overview""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""drbd-overview""}"
STO-05,full,p0,9,3,shell_readonly,"{""command"": ""which drbdadm""}","{""command"": ""which drbdadm""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""which""}"
STO-05,full,p0,10,3,shell_readonly,"{""command"": ""ls -l /dev/""}","{""command"": ""ls -l /dev/""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
STO-05,full,p0,11,3,shell_readonly,"{""command"": ""find / -name \""*.conf\"" -type f | grep -i drbd""}","{""command"": ""find / -name \""*.conf\"" -type f | grep -i drbd""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""find""}"
STO-05,full,p0,12,3,shell_readonly,"{""command"": ""cat /etc/drbd.d/""}","{""command"": ""cat /etc/drbd.d/""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""cat""}"
STO-06,full,p0,1,1,shell_readonly,"{""command"": ""kubectl get pvc -A""}","{""command"": ""kubectl get pvc -A""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""kubectl""}"
STO-06,full,p0,2,2,kubectl_get,"{""resource"": ""pvc""}","{""resource"": ""pvc""}",True,empty,,False,False,False,False,,"{""empty"": true}"
STO-06,full,p0,3,3,shell_readonly,"{""command"": ""df -h""}","{""command"": ""df -h""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""df""}"
VIR-01,full,p0,1,1,systemctl_status,"{""service"": ""libvirtd""}","{""service"": ""libvirtd""}",True,empty,,False,False,False,False,,"{""empty"": true}"
VIR-01,full,p0,2,2,shell_readonly,"{""command"": ""rpm -qa | grep libvirt""}","{""command"": ""rpm -qa | grep libvirt""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""rpm""}"
VIR-01,full,p0,3,3,shell_readonly,"{""command"": ""dnf list installed | grep libvirt""}","{""command"": ""dnf list installed | grep libvirt""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""dnf""}"
VIR-02,full,p0,1,1,systemctl_status,"{""service"": ""vm.service""}","{""service"": ""vm.service""}",True,empty,,False,False,False,False,,"{""empty"": true}"
VIR-02,full,p0,2,2,journalctl_read,"{""service"": ""system""}","{""service"": ""system""}",True,empty,,False,False,False,False,,"{""empty"": true}"
VIR-02,full,p0,3,3,list_directory,"{""path"": ""/""}","{""path"": ""/""}",True,empty,,False,False,False,False,,"{""empty"": true}"
VIR-03,full,p0,1,1,shell_readonly,"{""command"": ""ip addr show""}","{""command"": ""ip addr show""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ip""}"
VIR-03,full,p0,2,2,shell_readonly,"{""command"": ""ifconfig -a""}","{""command"": ""ifconfig -a""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ifconfig""}"
VIR-03,full,p0,3,3,systemctl_status,"{""service"": ""networking""}","{""service"": ""networking""}",True,empty,,False,False,False,False,,"{""empty"": true}"
GIT-01,full,p0,1,1,git_status,"{""repo"": "".""}","{""repo"": "".""}",True,empty,,False,False,False,False,,"{""empty"": true}"
GIT-01,full,p0,2,2,git_log,"{""repo"": "".""}","{""repo"": "".""}",False,empty,,False,False,False,False,,"{""empty"": true}"
GIT-01,full,p0,3,3,shell_readonly,"{""command"": ""ls -la""}","{""command"": ""ls -la""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
GIT-02,full,p0,1,1,git_status,"{""repo"": ""/var/www/html""}","{""repo"": ""/var/www/html""}",True,empty,,False,False,False,False,,"{""empty"": true}"
GIT-02,full,p0,2,2,shell_readonly,"{""command"": ""ls -la /var/www/html""}","{""command"": ""ls -la /var/www/html""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
GIT-02,full,p0,3,3,shell_readonly,"{""command"": ""find /var/www/html -type f -name \""*.php\"" | head -5""}","{""command"": ""find /var/www/html -type f -name \""*.php\"" | head -5""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""find""}"
CI-01,full,p0,1,1,systemctl_status,"{""service"": ""docker""}","{""service"": ""docker""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-01,full,p0,2,2,shell_readonly,"{""command"": ""systemctl status docker""}","{""command"": ""systemctl status docker""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""systemctl""}"
CI-01,full,p0,3,3,shell_readonly,"{""command"": ""service docker status""}","{""command"": ""service docker status""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""service""}"
CI-02,full,p0,1,1,systemctl_status,"{""service"": ""jenkins""}","{""service"": ""jenkins""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-02,full,p0,2,1,systemctl_status,"{""service"": ""gitlab-runner""}","{""service"": ""gitlab-runner""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-02,full,p0,3,1,journalctl_read,"{""service"": ""jenkins""}","{""service"": ""jenkins""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-02,full,p0,4,1,journalctl_read,"{""service"": ""gitlab-runner""}","{""service"": ""gitlab-runner""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-02,full,p0,5,1,shell_readonly,"{""command"": ""df -h""}","{""command"": ""df -h""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""df""}"
CI-02,full,p0,6,1,shell_readonly,"{""command"": ""free -h""}","{""command"": ""free -h""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""free""}"
CI-02,full,p0,7,2,shell_readonly,"{""command"": ""ps aux | grep -E '(jenkins|gitlab|pipeline|test)'""}","{""command"": ""ps aux | grep -E '(jenkins|gitlab|pipeline|test)'""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ps""}"
CI-02,full,p0,8,3,shell_readonly,"{""command"": ""kubectl get pods --all-namespaces""}","{""command"": ""kubectl get pods --all-namespaces""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""kubectl""}"
CI-03,full,p0,1,1,git_status,"{""repo"": "".""}","{""repo"": "".""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-03,full,p0,2,1,git_diff,"{""repo"": "".""}","{""repo"": "".""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-03,full,p0,3,1,systemctl_status,"{""service"": ""docker""}","{""service"": ""docker""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-03,full,p0,4,1,systemctl_status,"{""service"": ""kubelet""}","{""service"": ""kubelet""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-03,full,p0,5,1,journalctl_read,"{""service"": ""docker""}","{""service"": ""docker""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-03,full,p0,6,1,journalctl_read,"{""service"": ""kubelet""}","{""service"": ""kubelet""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-03,full,p0,7,1,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-03,full,p0,8,1,kubectl_get,"{""resource"": ""nodes"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""nodes""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-03,full,p0,9,1,shell_readonly,"{""command"": ""df -h""}","{""command"": ""df -h""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""df""}"
CI-03,full,p0,10,1,shell_readonly,"{""command"": ""free -m""}","{""command"": ""free -m""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""free""}"
CI-03,full,p0,11,2,shell_readonly,"{""command"": ""ls -la""}","{""command"": ""ls -la""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
CI-03,full,p0,12,2,list_directory,"{""path"": "".""}","{""path"": "".""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-03,full,p0,13,2,read_file,"{""path"": ""README.md""}","{""path"": ""README.md""}",True,not_found,,False,False,False,False,,"{""not_found"": true}"
CI-03,full,p0,14,2,read_file,"{""path"": ""Dockerfile""}","{""path"": ""Dockerfile""}",True,not_found,,False,False,False,False,,"{""not_found"": true}"
CI-03,full,p0,15,2,read_file,"{""path"": ""deployment.yaml""}","{""path"": ""deployment.yaml""}",True,not_found,,False,False,False,False,,"{""not_found"": true}"
CI-03,full,p0,16,2,grep_search,"{""pattern"": ""deploy"", ""path"": "".""}","{""path"": ""."", ""pattern"": ""deploy""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-03,full,p0,17,2,grep_search,"{""pattern"": ""error"", ""path"": "".""}","{""path"": ""."", ""pattern"": ""error""}",True,empty,,False,False,False,False,,"{""empty"": true}"
CI-03,full,p0,18,2,shell_readonly,"{""command"": ""cat /etc/os-release""}","{""command"": ""cat /etc/os-release""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""cat""}"
CI-03,full,p0,19,2,shell_readonly,"{""command"": ""uname -a""}","{""command"": ""uname -a""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""uname""}"
CI-03,full,p0,20,2,shell_readonly,"{""command"": ""whoami""}","{""command"": ""whoami""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""whoami""}"
CI-03,full,p0,21,3,shell_readonly,"{""command"": ""pwd && echo \""Current directory contents:\""""}","{""command"": ""pwd && echo \""Current directory contents:\""""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""pwd""}"
CI-03,full,p0,22,3,shell_readonly,"{""command"": ""find . -type f -name \""*.yaml\"" -o -name \""*.yml\"" | head -10""}","{""command"": ""find . -type f -name \""*.yaml\"" -o -name \""*.yml\"" | head -10""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""find""}"
CI-03,full,p0,23,3,shell_readonly,"{""command"": ""find . -type f -name \""Dockerfile\"" | head -5""}","{""command"": ""find . -type f -name \""Dockerfile\"" | head -5""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""find""}"
CI-03,full,p0,24,3,shell_readonly,"{""command"": ""kubectl get pods --all-namespaces""}","{""command"": ""kubectl get pods --all-namespaces""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""kubectl""}"
CI-03,full,p0,25,3,shell_readonly,"{""command"": ""kubectl get nodes""}","{""command"": ""kubectl get nodes""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""kubectl""}"
CI-03,full,p0,26,3,shell_readonly,"{""command"": ""kubectl cluster-info""}","{""command"": ""kubectl cluster-info""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""kubectl""}"
CI-03,full,p0,27,3,shell_readonly,"{""command"": ""kubectl version""}","{""command"": ""kubectl version""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""kubectl""}"
CI-03,full,p0,28,3,shell_readonly,"{""command"": ""docker info""}","{""command"": ""docker info""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""docker""}"
CI-03,full,p0,29,3,shell_readonly,"{""command"": ""docker ps -a""}","{""command"": ""docker ps -a""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""docker""}"
CI-03,full,p0,30,3,shell_readonly,"{""command"": ""docker images""}","{""command"": ""docker images""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""docker""}"
COD-01,full,p0,1,1,shell_readonly,"{""command"": ""ls -ld /etc/app""}","{""command"": ""ls -ld /etc/app""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
COD-01,full,p0,2,2,shell_readonly,"{""command"": ""stat /etc/app""}","{""command"": ""stat /etc/app""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""stat""}"
COD-01,full,p0,3,3,shell_readonly,"{""command"": ""ls -la /etc/ | grep app""}","{""command"": ""ls -la /etc/ | grep app""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
COD-02,full,p0,1,1,shell_readonly,"{""command"": ""ls -l /var/log/""}","{""command"": ""ls -l /var/log/""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
COD-02,full,p0,2,2,systemctl_status,"{""service"": ""python3""}","{""service"": ""python3""}",True,empty,,False,False,False,False,,"{""empty"": true}"
COD-02,full,p0,3,3,shell_readonly,"{""command"": ""ps aux | grep python""}","{""command"": ""ps aux | grep python""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ps""}"
COD-03,full,p0,1,1,shell_readonly,"{""command"": ""jq --version""}","{""command"": ""jq --version""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""jq""}"
COD-03,full,p0,2,2,list_directory,"{""path"": ""/""}","{""path"": ""/""}",True,empty,,False,False,False,False,,"{""empty"": true}"
COD-03,full,p0,3,3,shell_readonly,"{""command"": ""echo '{\""metadata\"": {\""name\"": \""test-pod\""}}' > test.json""}","{""command"": ""echo '{\""metadata\"": {\""name\"": \""test-pod\""}}' > test.json""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""echo""}"
COD-04,full,p0,1,1,shell_readonly,"{""command"": ""find / -type f -name \""*.yml\"" 2>/dev/null | head -10""}","{""command"": ""find / -type f -name \""*.yml\"" 2>/dev/null | head -10""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""find""}"
COD-04,full,p0,2,2,list_directory,"{""path"": ""/""}","{""path"": ""/""}",True,empty,,False,False,False,False,,"{""empty"": true}"
COD-04,full,p0,3,3,shell_readonly,"{""command"": ""ls -la /home""}","{""command"": ""ls -la /home""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
COD-05,full,p0,1,1,shell_readonly,"{""command"": ""ls -la""}","{""command"": ""ls -la""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
COD-05,full,p0,2,2,list_directory,"{""path"": "".""}","{""path"": "".""}",True,empty,,False,False,False,False,,"{""empty"": true}"
COD-05,full,p0,3,3,shell_readonly,"{""command"": ""find . -type f -name \""*.json\"" | head -10""}","{""command"": ""find . -type f -name \""*.json\"" | head -10""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""find""}"
COD-06,full,p0,1,1,list_directory,"{""path"": "".""}","{""path"": "".""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,1,1,systemctl_status,"{""service"": ""ssh""}","{""service"": ""ssh""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-01,full,p0,2,2,shell_readonly,"{""command"": ""systemctl status sshd""}","{""command"": ""systemctl status sshd""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""systemctl""}"
SEC-01,full,p0,3,3,shell_readonly,"{""command"": ""grep sshd /var/log/auth.log | tail -n 20""}","{""command"": ""grep sshd /var/log/auth.log | tail -n 20""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""grep""}"
SEC-02,full,p0,1,1,list_directory,"{""path"": ""/""}","{""path"": ""/""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-02,full,p0,2,2,shell_readonly,"{""command"": ""find / -type f -name \""*.yaml\"" -o -name \""*.yml\"" -o -name \""Dockerfile\"" -o -name \""docker-compose.yml\"" 2>/dev/null | head -20""}","{""command"": ""find / -type f -name \""*.yaml\"" -o -name \""*.yml\"" -o -name \""Dockerfile\"" -o -name \""docker-compose.yml\"" 2>/dev/null | head -20""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""find""}"
SEC-02,full,p0,3,3,shell_readonly,"{""command"": ""ls -la /etc/ 2>/dev/null | grep -E \""(docker|container)\""""}","{""command"": ""ls -la /etc/ 2>/dev/null | grep -E \""(docker|container)\""""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
SEC-03,full,p0,1,1,systemctl_status,"{""service"": ""nginx""}","{""service"": ""nginx""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-03,full,p0,2,1,systemctl_status,"{""service"": ""apache2""}","{""service"": ""apache2""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-03,full,p0,3,1,shell_readonly,"{""command"": ""netstat -tuln | grep -E '(80|443)'""}","{""command"": ""netstat -tuln | grep -E '(80|443)'""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""netstat""}"
SEC-03,full,p0,4,1,shell_readonly,"{""command"": ""ps aux | grep -i admin""}","{""command"": ""ps aux | grep -i admin""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ps""}"
SEC-03,full,p0,5,1,list_directory,"{""path"": ""/""}","{""path"": ""/""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-03,full,p0,6,2,shell_readonly,"{""command"": ""ss -tuln | grep -E '(80|443)'""}","{""command"": ""ss -tuln | grep -E '(80|443)'""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ss""}"
SEC-03,full,p0,7,3,shell_readonly,"{""command"": ""ls -la /etc/ | grep -E \""(nginx|apache|httpd)\""""}","{""command"": ""ls -la /etc/ | grep -E \""(nginx|apache|httpd)\""""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
SEC-04,full,p0,1,1,git_status,"{""repo"": "".""}","{""repo"": "".""}",True,empty,,False,False,False,False,,"{""empty"": true}"
SEC-04,full,p0,2,2,shell_readonly,"{""command"": ""pwd && ls -la""}","{""command"": ""pwd && ls -la""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""pwd""}"
SEC-04,full,p0,3,3,shell_readonly,"{""command"": ""ls -la""}","{""command"": ""ls -la""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
X-01,full,p0,1,1,kubectl_get,"{""resource"": ""pods""}","{""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-01,full,p0,2,2,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-01,full,p0,3,3,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""kube-system""}","{""namespace"": ""kube-system"", ""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,1,1,systemctl_status,"{""service"": ""nginx""}","{""service"": ""nginx""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,2,1,systemctl_status,"{""service"": ""kubelet""}","{""service"": ""kubelet""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,3,1,journalctl_read,"{""service"": ""nginx""}","{""service"": ""nginx""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,4,1,journalctl_read,"{""service"": ""kubelet""}","{""service"": ""kubelet""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-02,full,p0,5,1,shell_readonly,"{""command"": ""ls -la /etc/ssl/certs/""}","{""command"": ""ls -la /etc/ssl/certs/""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
X-02,full,p0,6,1,shell_readonly,"{""command"": ""find /etc/ssl -name \""*.crt\"" -o -name \""*.pem\"" | head -20""}","{""command"": ""find /etc/ssl -name \""*.crt\"" -o -name \""*.pem\"" | head -20""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""find""}"
X-02,full,p0,7,2,shell_readonly,"{""command"": ""ls -la /etc/ssl/""}","{""command"": ""ls -la /etc/ssl/""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
X-02,full,p0,8,3,kubectl_get,"{""resource"": ""pods""}","{""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
X-03,full,p0,1,1,shell_readonly,"{""command"": ""df -h""}","{""command"": ""df -h""}",True,revealed,E1,True,False,True,True,,"{""revealed"": [{""id"": ""E1"", ""tool"": ""shell_readonly"", ""key"": ""df -h"", ""text"": ""/var/lib 100%""}]}"
