zone,url,probe_num,timestamp,http_status,latency_seconds,error_type,error_message
internet,https://fb1.spb.ru/health,152,2026-07-26T06:37:01.536800Z,200,0.1225,,
test,http://10.129.13.78:30080/health,153,2026-07-26T06:37:02.537060Z,200,0.1059,,
internet,https://fb1.spb.ru/health,153,2026-07-26T06:37:02.536603Z,200,0.1163,,
test,http://10.129.13.78:30080/health,154,2026-07-26T06:37:03.537027Z,200,0.1057,,
internet,https://fb1.spb.ru/health,154,2026-07-26T06:37:03.536550Z,200,0.1121,,
test,http://10.129.13.78:30080/health,155,2026-07-26T06:37:04.537281Z,200,0.1056,,
internet,https://fb1.spb.ru/health,155,2026-07-26T06:37:04.536812Z,200,0.1203,,
test,http://10.129.13.78:30080/health,156,2026-07-26T06:37:05.537270Z,200,0.1058,,
internet,https://fb1.spb.ru/health,156,2026-07-26T06:37:05.536749Z,200,0.1163,,
test,http://10.129.13.78:30080/health,157,2026-07-26T06:37:06.537000Z,200,0.105,,
internet,https://fb1.spb.ru/health,157,2026-07-26T06:37:06.536625Z,200,0.1135,,
test,http://10.129.13.78:30080/health,158,2026-07-26T06:37:07.537238Z,200,0.1159,,
internet,https://fb1.spb.ru/health,158,2026-07-26T06:37:07.536819Z,200,0.1397,,
test,http://10.129.13.78:30080/health,159,2026-07-26T06:37:08.537245Z,200,0.1061,,
internet,https://fb1.spb.ru/health,159,2026-07-26T06:37:08.536805Z,200,0.124,,
test,http://10.129.13.78:30080/health,160,2026-07-26T06:37:09.537148Z,200,0.1057,,
internet,https://fb1.spb.ru/health,160,2026-07-26T06:37:09.536744Z,200,0.1244,,
test,http://10.129.13.78:30080/health,161,2026-07-26T06:37:10.537405Z,200,0.1061,,
internet,https://fb1.spb.ru/health,161,2026-07-26T06:37:10.536718Z,200,0.1151,,
test,http://10.129.13.78:30080/health,162,2026-07-26T06:37:11.536964Z,200,0.1053,,
internet,https://fb1.spb.ru/health,162,2026-07-26T06:37:11.536698Z,200,0.1252,,
test,http://10.129.13.78:30080/health,163,2026-07-26T06:37:12.536936Z,200,0.1056,,
internet,https://fb1.spb.ru/health,163,2026-07-26T06:37:12.536629Z,200,0.1158,,
test,http://10.129.13.78:30080/health,164,2026-07-26T06:37:13.536905Z,200,0.105,,
internet,https://fb1.spb.ru/health,164,2026-07-26T06:37:13.536530Z,200,0.1161,,
test,http://10.129.13.78:30080/health,165,2026-07-26T06:37:14.536969Z,200,0.1051,,
internet,https://fb1.spb.ru/health,165,2026-07-26T06:37:14.536682Z,200,0.1213,,
test,http://10.129.13.78:30080/health,166,2026-07-26T06:37:15.537238Z,200,0.1049,,
internet,https://fb1.spb.ru/health,166,2026-07-26T06:37:15.536911Z,200,0.1197,,
test,http://10.129.13.78:30080/health,167,2026-07-26T06:37:16.537011Z,200,0.1051,,
internet,https://fb1.spb.ru/health,167,2026-07-26T06:37:16.536694Z,200,0.124,,
test,http://10.129.13.78:30080/health,168,2026-07-26T06:37:17.536949Z,200,0.1142,,
internet,https://fb1.spb.ru/health,168,2026-07-26T06:37:17.536619Z,200,0.1212,,
test,http://10.129.13.78:30080/health,169,2026-07-26T06:37:18.537203Z,200,0.106,,
internet,https://fb1.spb.ru/health,169,2026-07-26T06:37:18.536874Z,200,0.1229,,
test,http://10.129.13.78:30080/health,170,2026-07-26T06:37:19.537139Z,200,0.1049,,
internet,https://fb1.spb.ru/health,170,2026-07-26T06:37:19.536765Z,200,0.1132,,
test,http://10.129.13.78:30080/health,171,2026-07-26T06:37:20.537145Z,200,0.105,,
internet,https://fb1.spb.ru/health,171,2026-07-26T06:37:20.536786Z,200,0.125,,
test,http://10.129.13.78:30080/health,172,2026-07-26T06:37:21.536955Z,200,0.1054,,
internet,https://fb1.spb.ru/health,172,2026-07-26T06:37:21.536663Z,200,0.1145,,
test,http://10.129.13.78:30080/health,173,2026-07-26T06:37:22.537204Z,200,0.1057,,
internet,https://fb1.spb.ru/health,173,2026-07-26T06:37:22.536782Z,200,0.1243,,
test,http://10.129.13.78:30080/health,174,2026-07-26T06:37:23.537067Z,200,0.1048,,
internet,https://fb1.spb.ru/health,174,2026-07-26T06:37:23.536734Z,200,0.1218,,
test,http://10.129.13.78:30080/health,175,2026-07-26T06:37:24.537221Z,200,0.1052,,
internet,https://fb1.spb.ru/health,175,2026-07-26T06:37:24.536787Z,200,0.1226,,
test,http://10.129.13.78:30080/health,176,2026-07-26T06:37:25.537083Z,200,0.1058,,
internet,https://fb1.spb.ru/health,176,2026-07-26T06:37:25.536753Z,200,0.1188,,
test,http://10.129.13.78:30080/health,177,2026-07-26T06:37:26.537208Z,200,0.1055,,
internet,https://fb1.spb.ru/health,177,2026-07-26T06:37:26.536756Z,200,0.1172,,
test,http://10.129.13.78:30080/health,178,2026-07-26T06:37:27.537285Z,200,0.1056,,
internet,https://fb1.spb.ru/health,178,2026-07-26T06:37:27.536857Z,200,0.1191,,
test,http://10.129.13.78:30080/health,179,2026-07-26T06:37:28.536996Z,200,0.1135,,
internet,https://fb1.spb.ru/health,179,2026-07-26T06:37:28.536690Z,200,0.1259,,
test,http://10.129.13.78:30080/health,180,2026-07-26T06:37:29.537235Z,200,0.1093,,
internet,https://fb1.spb.ru/health,180,2026-07-26T06:37:29.536900Z,200,0.1203,,
test,http://10.129.13.78:30080/health,181,2026-07-26T06:37:30.537665Z,200,0.1053,,
internet,https://fb1.spb.ru/health,181,2026-07-26T06:37:30.536860Z,200,0.1159,,
test,http://10.129.13.78:30080/health,182,2026-07-26T06:37:31.537299Z,200,0.105,,
internet,https://fb1.spb.ru/health,182,2026-07-26T06:37:31.536872Z,200,0.1266,,
test,http://10.129.13.78:30080/health,183,2026-07-26T06:37:32.537247Z,200,0.1054,,
internet,https://fb1.spb.ru/health,183,2026-07-26T06:37:32.536875Z,200,0.1232,,
test,http://10.129.13.78:30080/health,184,2026-07-26T06:37:33.537087Z,200,0.1048,,
internet,https://fb1.spb.ru/health,184,2026-07-26T06:37:33.536766Z,200,0.12,,
test,http://10.129.13.78:30080/health,185,2026-07-26T06:37:34.537254Z,200,0.1068,,
internet,https://fb1.spb.ru/health,185,2026-07-26T06:37:34.536765Z,200,0.1263,,
test,http://10.129.13.78:30080/health,186,2026-07-26T06:37:35.536777Z,200,0.105,,
internet,https://fb1.spb.ru/health,186,2026-07-26T06:37:35.536566Z,200,0.1124,,
test,http://10.129.13.78:30080/health,187,2026-07-26T06:37:36.537052Z,200,0.1054,,
internet,https://fb1.spb.ru/health,187,2026-07-26T06:37:36.536702Z,200,0.115,,
test,http://10.129.13.78:30080/health,188,2026-07-26T06:37:37.537629Z,200,0.1056,,
internet,https://fb1.spb.ru/health,188,2026-07-26T06:37:37.537025Z,200,0.1247,,
test,http://10.129.13.78:30080/health,189,2026-07-26T06:37:38.536875Z,200,0.1216,,
internet,https://fb1.spb.ru/health,189,2026-07-26T06:37:38.536620Z,200,0.1266,,
test,http://10.129.13.78:30080/health,190,2026-07-26T06:37:39.537255Z,200,0.1068,,
internet,https://fb1.spb.ru/health,190,2026-07-26T06:37:39.536819Z,200,0.1169,,
test,http://10.129.13.78:30080/health,191,2026-07-26T06:37:40.537059Z,200,0.1058,,
internet,https://fb1.spb.ru/health,191,2026-07-26T06:37:40.536720Z,200,0.1198,,
test,http://10.129.13.78:30080/health,192,2026-07-26T06:37:41.537048Z,200,0.1055,,
internet,https://fb1.spb.ru/health,192,2026-07-26T06:37:41.536709Z,200,0.1163,,
test,http://10.129.13.78:30080/health,193,2026-07-26T06:37:42.537042Z,200,0.1052,,
internet,https://fb1.spb.ru/health,193,2026-07-26T06:37:42.536622Z,200,0.1205,,
test,http://10.129.13.78:30080/health,194,2026-07-26T06:37:43.536933Z,200,0.1054,,
internet,https://fb1.spb.ru/health,194,2026-07-26T06:37:43.536608Z,200,0.1176,,
test,http://10.129.13.78:30080/health,195,2026-07-26T06:37:44.537103Z,200,0.1059,,
internet,https://fb1.spb.ru/health,195,2026-07-26T06:37:44.536790Z,200,0.1158,,
test,http://10.129.13.78:30080/health,196,2026-07-26T06:37:45.537269Z,200,0.1056,,
internet,https://fb1.spb.ru/health,196,2026-07-26T06:37:45.536806Z,200,0.1224,,
test,http://10.129.13.78:30080/health,197,2026-07-26T06:37:46.537548Z,200,0.1055,,
internet,https://fb1.spb.ru/health,197,2026-07-26T06:37:46.536891Z,200,0.1208,,
test,http://10.129.13.78:30080/health,198,2026-07-26T06:37:47.537215Z,200,0.1051,,
internet,https://fb1.spb.ru/health,198,2026-07-26T06:37:47.536828Z,200,0.1172,,
test,http://10.129.13.78:30080/health,199,2026-07-26T06:37:48.536937Z,200,0.1047,,
internet,https://fb1.spb.ru/health,199,2026-07-26T06:37:48.536587Z,200,0.1144,,
test,http://10.129.13.78:30080/health,200,2026-07-26T06:37:49.537113Z,200,0.1144,,
internet,https://fb1.spb.ru/health,200,2026-07-26T06:37:49.536773Z,200,0.1271,,
test,http://10.129.13.78:30080/health,201,2026-07-26T06:37:50.537275Z,200,0.1058,,
internet,https://fb1.spb.ru/health,201,2026-07-26T06:37:50.536938Z,200,0.1221,,
test,http://10.129.13.78:30080/health,202,2026-07-26T06:37:51.537038Z,200,0.1052,,
internet,https://fb1.spb.ru/health,202,2026-07-26T06:37:51.536723Z,200,0.1249,,
test,http://10.129.13.78:30080/health,203,2026-07-26T06:37:52.537230Z,200,0.1056,,
internet,https://fb1.spb.ru/health,203,2026-07-26T06:37:52.536703Z,200,0.1237,,
test,http://10.129.13.78:30080/health,204,2026-07-26T06:37:53.537241Z,200,0.1051,,
internet,https://fb1.spb.ru/health,204,2026-07-26T06:37:53.536760Z,200,0.1255,,
test,http://10.129.13.78:30080/health,205,2026-07-26T06:37:54.537252Z,200,0.1057,,
internet,https://fb1.spb.ru/health,205,2026-07-26T06:37:54.536878Z,200,0.1246,,
test,http://10.129.13.78:30080/health,206,2026-07-26T06:37:55.536952Z,200,0.1062,,
internet,https://fb1.spb.ru/health,206,2026-07-26T06:37:55.536620Z,200,0.1126,,
test,http://10.129.13.78:30080/health,207,2026-07-26T06:37:56.537135Z,200,0.1062,,
internet,https://fb1.spb.ru/health,207,2026-07-26T06:37:56.536717Z,200,0.1273,,
test,http://10.129.13.78:30080/health,208,2026-07-26T06:37:57.537357Z,200,0.1055,,
internet,https://fb1.spb.ru/health,208,2026-07-26T06:37:57.536766Z,200,0.1252,,
test,http://10.129.13.78:30080/health,209,2026-07-26T06:37:58.537405Z,200,0.1056,,
internet,https://fb1.spb.ru/health,209,2026-07-26T06:37:58.536886Z,200,0.1254,,
test,http://10.129.13.78:30080/health,210,2026-07-26T06:37:59.537195Z,200,0.1158,,
internet,https://fb1.spb.ru/health,210,2026-07-26T06:37:59.536826Z,200,0.1261,,
test,http://10.129.13.78:30080/health,211,2026-07-26T06:38:00.537064Z,200,0.1057,,
internet,https://fb1.spb.ru/health,211,2026-07-26T06:38:00.536736Z,200,0.1244,,
test,http://10.129.13.78:30080/health,212,2026-07-26T06:38:01.537781Z,200,0.1049,,
internet,https://fb1.spb.ru/health,212,2026-07-26T06:38:01.536531Z,200,0.1232,,
test,http://10.129.13.78:30080/health,213,2026-07-26T06:38:02.537047Z,200,0.1056,,
internet,https://fb1.spb.ru/health,213,2026-07-26T06:38:02.536649Z,200,0.1159,,
test,http://10.129.13.78:30080/health,214,2026-07-26T06:38:03.537294Z,200,0.1055,,
internet,https://fb1.spb.ru/health,214,2026-07-26T06:38:03.536894Z,200,0.128,,
test,http://10.129.13.78:30080/health,215,2026-07-26T06:38:04.537089Z,200,0.1054,,
internet,https://fb1.spb.ru/health,215,2026-07-26T06:38:04.536743Z,200,0.1226,,
test,http://10.129.13.78:30080/health,216,2026-07-26T06:38:05.537043Z,200,0.1051,,
internet,https://fb1.spb.ru/health,216,2026-07-26T06:38:05.536667Z,200,0.1255,,
test,http://10.129.13.78:30080/health,217,2026-07-26T06:38:06.537136Z,200,0.1049,,
internet,https://fb1.spb.ru/health,217,2026-07-26T06:38:06.536724Z,200,0.1254,,
test,http://10.129.13.78:30080/health,218,2026-07-26T06:38:07.536947Z,200,0.1057,,
internet,https://fb1.spb.ru/health,218,2026-07-26T06:38:07.536651Z,200,0.1218,,
test,http://10.129.13.78:30080/health,219,2026-07-26T06:38:08.537129Z,200,0.1067,,
internet,https://fb1.spb.ru/health,219,2026-07-26T06:38:08.536779Z,200,0.1192,,
test,http://10.129.13.78:30080/health,220,2026-07-26T06:38:09.536985Z,200,0.1061,,
internet,https://fb1.spb.ru/health,220,2026-07-26T06:38:09.536646Z,200,0.115,,
test,http://10.129.13.78:30080/health,221,2026-07-26T06:38:10.536966Z,200,0.1061,,
internet,https://fb1.spb.ru/health,221,2026-07-26T06:38:10.536656Z,200,0.1351,,
test,http://10.129.13.78:30080/health,222,2026-07-26T06:38:11.537275Z,200,0.1049,,
internet,https://fb1.spb.ru/health,222,2026-07-26T06:38:11.536657Z,200,0.1246,,
test,http://10.129.13.78:30080/health,223,2026-07-26T06:38:12.537011Z,200,0.1049,,
internet,https://fb1.spb.ru/health,223,2026-07-26T06:38:12.536698Z,200,0.1144,,
test,http://10.129.13.78:30080/health,224,2026-07-26T06:38:13.537151Z,200,0.1051,,
internet,https://fb1.spb.ru/health,224,2026-07-26T06:38:13.536740Z,200,0.1238,,
test,http://10.129.13.78:30080/health,225,2026-07-26T06:38:14.537244Z,200,0.1055,,
internet,https://fb1.spb.ru/health,225,2026-07-26T06:38:14.536765Z,200,0.1165,,
test,http://10.129.13.78:30080/health,226,2026-07-26T06:38:15.537453Z,200,0.1054,,
internet,https://fb1.spb.ru/health,226,2026-07-26T06:38:15.536823Z,200,0.1264,,
test,http://10.129.13.78:30080/health,227,2026-07-26T06:38:16.536947Z,200,0.1046,,
internet,https://fb1.spb.ru/health,227,2026-07-26T06:38:16.536686Z,200,0.1193,,
test,http://10.129.13.78:30080/health,228,2026-07-26T06:38:17.537293Z,200,0.1054,,
internet,https://fb1.spb.ru/health,228,2026-07-26T06:38:17.536789Z,200,0.1252,,
test,http://10.129.13.78:30080/health,229,2026-07-26T06:38:18.537229Z,200,0.1051,,
internet,https://fb1.spb.ru/health,229,2026-07-26T06:38:18.536794Z,200,0.1249,,
test,http://10.129.13.78:30080/health,230,2026-07-26T06:38:19.537405Z,200,0.1056,,
internet,https://fb1.spb.ru/health,230,2026-07-26T06:38:19.536796Z,200,0.1209,,
test,http://10.129.13.78:30080/health,231,2026-07-26T06:38:20.537136Z,200,0.1048,,
internet,https://fb1.spb.ru/health,231,2026-07-26T06:38:20.536770Z,200,0.1227,,
test,http://10.129.13.78:30080/health,232,2026-07-26T06:38:21.536919Z,200,0.1188,,
internet,https://fb1.spb.ru/health,232,2026-07-26T06:38:21.536686Z,200,0.1282,,
test,http://10.129.13.78:30080/health,233,2026-07-26T06:38:22.537083Z,200,0.1059,,
internet,https://fb1.spb.ru/health,233,2026-07-26T06:38:22.536658Z,200,0.1184,,
test,http://10.129.13.78:30080/health,234,2026-07-26T06:38:23.537162Z,200,0.105,,
internet,https://fb1.spb.ru/health,234,2026-07-26T06:38:23.536773Z,200,0.1229,,
test,http://10.129.13.78:30080/health,235,2026-07-26T06:38:24.536984Z,200,0.1058,,
internet,https://fb1.spb.ru/health,235,2026-07-26T06:38:24.536699Z,200,0.1241,,
test,http://10.129.13.78:30080/health,236,2026-07-26T06:38:25.537070Z,200,0.1055,,
internet,https://fb1.spb.ru/health,236,2026-07-26T06:38:25.536671Z,200,0.1259,,
test,http://10.129.13.78:30080/health,237,2026-07-26T06:38:26.537181Z,200,0.1053,,
internet,https://fb1.spb.ru/health,237,2026-07-26T06:38:26.536750Z,200,0.1249,,
test,http://10.129.13.78:30080/health,238,2026-07-26T06:38:27.536829Z,200,0.1061,,
internet,https://fb1.spb.ru/health,238,2026-07-26T06:38:27.536556Z,200,0.117,,
test,http://10.129.13.78:30080/health,239,2026-07-26T06:38:28.537106Z,200,0.106,,
internet,https://fb1.spb.ru/health,239,2026-07-26T06:38:28.536767Z,200,0.1256,,
test,http://10.129.13.78:30080/health,240,2026-07-26T06:38:29.537048Z,200,0.1047,,
internet,https://fb1.spb.ru/health,240,2026-07-26T06:38:29.536702Z,200,0.1162,,
